seed,score,class_imbalance,split_dev,n_train,n_eval,eval_pct,n_eval_sources,eval_left,eval_centre,eval_right,train_left,train_centre,train_right
4122,0.33341962507494605,0.34735822387065984,0.020670936923243954,37796,8259,17.932906307675605,111,0.17108608790410462,0.24954594987286596,0.5793679622230294,0.36567361625568845,0.26658905704307334,0.3677373267012382
3090,0.33343026933558506,0.3311815590649468,0.059537509499511476,39586,6469,14.046249050048853,111,0.22507342711392797,0.4291235121347967,0.3458030607512753,0.34805234173697774,0.23647249027433942,0.4154751679886829
6556,0.33346166348288386,0.3315233915642718,0.058842688090326806,39554,6501,14.11573119096732,111,0.3102599600061529,0.1182894939240117,0.5714505460698354,0.334150781210497,0.28740456085351673,0.37844465793598625
9926,0.3334657035332721,0.33925639429725885,0.04029964173271089,34988,11067,24.02996417327109,111,0.5004066142586067,0.25065510074997743,0.24893828499141593,0.2771235852292214,0.2676060363553218,0.45527037841545676
7894,0.33349453912497695,0.35449462478891614,0.003843230919552715,37021,9034,19.61567690804473,111,0.15353110471551915,0.33396059331414657,0.5125083019703343,0.3740309554036898,0.24634666810729045,0.37962237648901975
8998,0.3335322940290345,0.31382726337706685,0.10159591792422101,32165,13890,30.159591792422102,111,0.19726421886249101,0.42044636429085674,0.38228941684665224,0.3884346339188559,0.19577180164775376,0.41579356443339033
4377,0.3335367261208899,0.3173630401653418,0.09312778199978283,32555,13500,29.312778199978283,111,0.19496296296296298,0.24066666666666667,0.5643703703703704,0.38709875595146676,0.27301489786515126,0.339886346183382
2241,0.33355968618117693,0.35322803584357143,0.007143632613179879,36515,9540,20.714363261317988,111,0.3232704402515723,0.440146750524109,0.23658280922431865,0.33273996987539367,0.21739011365192387,0.4498699164726825
9837,0.33357913038973386,0.33238865912099647,0.05723591358158725,39480,6575,14.276408641841275,111,0.48243346007604565,0.09733840304182509,0.4202281368821293,0.30552178318135764,0.29121073961499494,0.4032674772036474
4449,0.3335816129190019,0.309621110642201,0.11188796004776896,31691,14364,31.188796004776897,111,0.4855889724310777,0.20029239766081872,0.3141186299081036,0.2606102678994036,0.292196522672052,0.4471932094285444
7538,0.33361269038908803,0.35444727041076807,0.004429486483552264,36640,9415,20.442948648355227,111,0.3657992565055762,0.40573552841210836,0.22846521508231546,0.32177947598253276,0.22699235807860263,0.4512281659388646
8616,0.33361321246107345,0.3247191932575559,0.07577895993920314,33354,12701,27.577895993920315,111,0.4794110699944886,0.1011731359735454,0.419415794031966,0.2741800083947952,0.32535827786772203,0.40046171373748274
6007,0.3336185860292646,0.3275508611793539,0.0690044511996526,33666,12389,26.900445119965262,111,0.16700298652030027,0.42642666881911373,0.406570344660586,0.3910473474722272,0.20358818986514585,0.405364462662627
4813,0.33370211490654755,0.313685081945947,0.10261643686896099,32118,13937,30.2616436868961,111,0.1757193083159934,0.26174930042333355,0.562531391260673,0.39806339124478485,0.2643066193411794,0.33762998941403577
9826,0.3337087384184765,0.29980874010256714,0.1359461513407882,43105,2950,6.405384865921181,111,0.22542372881355932,0.21898305084745762,0.5555932203389831,0.33798863240923327,0.2665816030622898,0.395429764528477
1784,0.3337664893993463,0.3385815740845438,0.043122353707523625,38830,7225,15.687764629247638,111,0.5000692041522491,0.1962629757785467,0.3036678200692042,0.2992789080607777,0.2760494463044038,0.42467164563481846
8696,0.3337671393290478,0.32900172146312745,0.06611659971772882,33799,12256,26.611659971772884,111,0.45283942558746737,0.3059725848563969,0.24118798955613577,0.286517352584396,0.24814343619633716,0.46533921121926686
2059,0.3337831417407512,0.3022940527724677,0.13027901422212573,42844,3211,6.972098577787428,111,0.25319215197757705,0.18997197134848956,0.5568358766739333,0.33659322192138924,0.26904584072448884,0.3943609373541219
3407,0.33378800351444565,0.2614813979390258,0.22824883291716425,26332,19723,42.824883291716425,111,0.20255539218171678,0.2610150585610708,0.5364295492572124,0.4268190794470606,0.2654185022026432,0.3077624183502962
303,0.33380184505016103,0.34940661315009125,0.017283682553468682,37640,8415,18.27163174465313,111,0.19417706476530006,0.22543077837195485,0.5803921568627451,0.361317747077577,0.2720510095642933,0.36663124335812963
2307,0.3338034807480942,0.3447952908929462,0.028357398762349384,38150,7905,17.16426012376506,111,0.15838077166350412,0.27033523086654015,0.5712839974699557,0.36650065530799475,0.2621231979030144,0.37137614678899084
9478,0.3338102833777875,0.312399723821348,0.10613397025295843,41732,4323,9.386602974704159,111,0.33125144575526255,0.10733287069164932,0.5614156835530881,0.33072941627528035,0.2797134093741014,0.3895571743506182
8427,0.3338147241975261,0.33901480441169507,0.04227554011507981,38791,7264,15.77244598849202,111,0.4536068281938326,0.09402533039647577,0.4523678414096916,0.3077775772730788,0.29527467711582583,0.39694774561109536
9311,0.33381750079325045,0.2594316203967884,0.23328628813375313,26100,19955,43.32862881337532,111,0.21368078175895766,0.25091455775494864,0.5354046604860937,0.42030651340996167,0.2731800766283525,0.3065134099616858
1151,0.33386083098962327,0.3088651083349041,0.11481923786776681,42132,3923,8.51807621322332,111,0.4185572266122865,0.10910017843487127,0.4723425949528422,0.3226051457324599,0.2779122757049274,0.39948257856261277
4469,0.3338868500341985,0.33828458168553244,0.044316578004559765,34803,11252,24.431657800455977,111,0.21018485602559545,0.21498400284393884,0.5748311411304657,0.36976697411142717,0.2792288021147602,0.35100422377381263
2662,0.33397056912791667,0.3373475022103104,0.04690044511996527,39004,7051,15.309955488003474,111,0.162104666004822,0.3154162530137569,0.522479080981421,0.3612706389088299,0.2541534201620347,0.3845759409291355
8266,0.33397869829722737,0.32293988772374016,0.08151123656497666,33090,12965,28.151123656497667,111,0.49224836097184727,0.16652526031623602,0.3412263787119167,0.26751284375944395,0.3015412511332729,0.43094590510728314
6808,0.33404428300209155,0.3475217465006562,0.02277711431983498,35795,10260,22.277711431983498,111,0.1570175438596491,0.341130604288499,0.5018518518518519,0.3805838804302277,0.24129068305629278,0.3781254365134795
1488,0.33414072310792864,0.3344103054365056,0.05463033329714473,39360,6695,14.536966670285528,111,0.49798356982823,0.19955190440627335,0.30246452576549665,0.3023373983739837,0.27441565040650406,0.42324695121951217
935,0.3341594631412593,0.34434817219853087,0.030854413201606784,38265,7790,16.914558679839324,111,0.5029525032092427,0.18883183568677792,0.30821566110397947,0.29572716581732655,0.2787403632562394,0.4255324709264341
8907,0.3342084345852883,0.3107653321107646,0.11164911518836175,41986,4069,8.835088481163826,111,0.2568198574588351,0.18210862619808307,0.5610715163430818,0.337945981993998,0.27142380793597864,0.39063021007002335
9441,0.3342245058736566,0.33243290939827597,0.05971121485180764,34094,11961,25.971121485180763,111,0.45330657971741495,0.09731627790318535,0.44937714237939974,0.2877925734733384,0.3218454860092685,0.3903619405173931
8861,0.33427693457285046,0.3110604418320101,0.1112148518076213,31722,14333,31.121485180762132,111,0.3858229261145608,0.10800251168631829,0.5061745621991209,0.30590757203202823,0.3338061912868041,0.36028623668116766
3968,0.3342849282247111,0.297267807939072,0.1443491477581153,30196,15859,34.434914775811535,111,0.4794123210795132,0.1778800681001324,0.3427076108203544,0.25271559146906875,0.30851768446151806,0.4387667240694132
9890,0.33429650330640515,0.3459245983848223,0.02761915101509063,35572,10483,22.761915101509064,111,0.23333015358198989,0.18801869693789947,0.5786511494801106,0.3594962329922411,0.28578657370965926,0.35471719329809964
4563,0.33431094637937037,0.3379147976293999,0.04690044511996527,39004,7051,15.309955488003474,111,0.16182101829527726,0.3741313288895192,0.4640476528152035,0.36132191570095373,0.24353912419239052,0.3951389601066557
8155,0.3343129790437336,0.31881059665076017,0.09275865812615353,41116,4939,10.72413418738465,111,0.24519133427819398,0.18971451710872647,0.5650941486130796,0.34105944157992024,0.27240003891429126,0.3865405195057885
2476,0.3343369540551765,0.33490925293679513,0.054217783085441285,34347,11708,25.42177830854413,111,0.2980013665869491,0.4309873590707209,0.27101127434233,0.3419512621189624,0.20645180073951144,0.4515969371415262
109,0.33438889181699394,0.35305393478894664,0.0108782976875475,37345,8710,18.912170231245252,111,0.4026406429391504,0.36819747416762344,0.22916188289322617,0.3140179408220645,0.2391217030392288,0.44686035613870667
3609,0.33442669460249985,0.30923824366914326,0.11618716751709912,31493,14562,31.618716751709915,111,0.3553770086526576,0.10891361076775168,0.5357093805795907,0.3194043120693487,0.3350268313593497,0.34556885657130154
5051,0.3345552430901315,0.35373830883028673,0.009901205080881548,36388,9667,20.990120508088157,111,0.4937415951174097,0.27743870901003415,0.22881969587255613,0.2874848851269649,0.2598384082664615,0.4526767066065736
5356,0.3346101212636734,0.3080873630148656,0.1196829877320595,42356,3699,8.03170122679405,111,0.37280346039470125,0.10948905109489052,0.5177074885104083,0.32710831995466993,0.2769855510435357,0.39590612900179434
545,0.3346204447498524,0.3282797217220627,0.07126262077950277,40126,5929,12.873737922049724,111,0.16663855624894586,0.3938269522685107,0.4395344914825434,0.3550316503015501,0.2442805163734237,0.40068783332502617
4072,0.3346478057177057,0.3380691079405146,0.047877537726631225,39049,7006,15.212246227336879,111,0.41764202112475024,0.3457036825578076,0.2366542963174422,0.3151937309534175,0.2487899818177162,0.4360162872288663
7722,0.3346568129120502,0.32011647255295395,0.09099989143415482,41035,5020,10.900010856584519,111,0.49083665338645416,0.2047808764940239,0.3043824701195219,0.31119775801145366,0.27072011697331544,0.4180821250152309
644,0.334768521302207,0.33569186175820387,0.054065790902182165,34354,11701,25.406579090218216,111,0.3579181266558414,0.4042389539355611,0.23784291940859756,0.32153461023461605,0.21560808057285905,0.4628573091925249
5763,0.3347762208697767,0.32302963194545914,0.08448594072304853,40735,5320,11.551405927695148,111,0.4922932330827068,0.11259398496240601,0.3951127819548872,0.3096845464588192,0.2832453663925371,0.4070700871486437
6696,0.33485997986470195,0.34845602504469847,0.023797633264574958,35748,10307,22.379763326457496,111,0.26244299990297854,0.43776074512467256,0.2997962549723489,0.35048114579836637,0.21329864607810228,0.4362202081235314
4154,0.3348965340751232,0.35534754982163014,0.007404190641624148,36503,9552,20.740419064162417,111,0.4275544388609715,0.3444304857621441,0.22801507537688442,0.30545434621811907,0.24236364134454702,0.4521820124373339
3567,0.33499110605545535,0.2910803878252561,0.16202366735425036,44306,1749,3.797633264574965,111,0.38021726700971986,0.3596340766152087,0.26014865637507145,0.32882679546788246,0.25973908725680495,0.4114341172753126
4583,0.33500749209700686,0.3106676443353583,0.11507979589621103,31544,14511,31.507979589621105,111,0.3101095720487906,0.12886775549583074,0.5610226724553786,0.34028658381942684,0.3254818665990363,0.3342315495815369
6962,0.33514233023089374,0.3440140044937255,0.03558788405167734,35205,10850,23.558788405167736,111,0.31880184331797234,0.10350230414746543,0.5776958525345622,0.3344695355773328,0.3128532878852436,0.35267717653742364
7488,0.3351659516385629,0.34255154598144677,0.03919227011182283,38649,7406,16.080772988817717,111,0.3305428031325952,0.09249257358898191,0.5769646232784229,0.3308235659396103,0.29630779580325495,0.37286863825713473
683,0.3351966131547386,0.3266072806511342,0.07758115296927587,33271,12784,27.75811529692759,111,0.2408479349186483,0.1901595744680851,0.5689924906132666,0.36533317303357277,0.29172552673499447,0.34294130023143277
3003,0.3352161913514172,0.3360760923562706,0.054934317663663024,39374,6681,14.506568233633699,111,0.4566681634485855,0.095494686424188,0.44783715012722647,0.3094173820287499,0.2920455122669782,0.39853710570427187
2045,0.3352790261786682,0.30004648492924657,0.1416567147975247,43368,2687,5.834328520247531,111,0.4387793077781913,0.11350949013770004,0.4477112020841087,0.3240868843386829,0.2728278915329275,0.4030852241283896
1139,0.3352863118749097,0.32037853511346115,0.0928889371403756,32566,13489,29.288893714037563,111,0.3324931425606049,0.1033434650455927,0.5641633923938023,0.3300681692562796,0.3298839280230916,0.3400479027206289
1334,0.33533296862051887,0.35363220921395805,0.013266746281619807,37455,8600,18.673325371838022,111,0.27848837209302324,0.44034883720930235,0.2811627906976744,0.34278467494326526,0.22293418769189693,0.4342811373648378
6911,0.33533813198465734,0.32491610161562984,0.08220605797416133,40630,5425,11.779394202583868,111,0.18304147465437787,0.42599078341013824,0.3909677419354839,0.3505045532857494,0.24184100418410043,0.40765444253015015
7411,0.3353522428939492,0.3075238487993391,0.12400390837042663,31133,14922,32.400390837042664,111,0.4206540678193272,0.1097708082026538,0.46957512397801904,0.28770115311727107,0.33723059133395433,0.3750682555487746
9179,0.3354203575829895,0.330671426767846,0.06872218000217128,33679,12376,26.87221800021713,111,0.31577246283128635,0.11320297349709114,0.5710245636716225,0.336292645268565,0.3187743104011402,0.34493304433029487
1766,0.335435963810888,0.3575765309847557,0.004212354793182049,36650,9405,20.421235479318206,111,0.386709197235513,0.38639021796916534,0.22690058479532163,0.3164256480218281,0.23200545702592087,0.451568894952251
316,0.335455616265901,0.29976178390031394,0.14304635761589402,30256,15799,34.3046357615894,111,0.18089752515982024,0.31242483701500096,0.5066776378251788,0.4090428344791116,0.23800237969328397,0.3529547858276044
7967,0.33548651818960207,0.35584231037576197,0.008576701769623274,37239,8816,19.142329823037674,111,0.49103901996370236,0.2811932849364791,0.2277676950998185,0.29283815354869897,0.2593517548806359,0.44781009157066515
8659,0.33554217608624215,0.3066823684378529,0.1267831940071653,31005,15050,32.67831940071653,111,0.48411960132890364,0.2391362126245847,0.27674418604651163,0.25634575068537335,0.27537493952588293,0.46827930978874377
8535,0.33556856672527335,0.3526858939645992,0.01648029529909889,36085,9970,21.64802952990989,111,0.5071213640922768,0.1653961885656971,0.3274824473420261,0.2820562560620756,0.2906470832755993,0.4272966606623251
3761,0.3355807417465936,0.3079499159892401,0.12389534252524156,42550,3505,7.610465747475844,111,0.4462196861626248,0.10955777460770329,0.4442225392296719,0.32126909518213864,0.2762162162162162,0.40251468860164513
6070,0.33558480282883785,0.3047268505653904,0.13164694387145803,30781,15274,33.16469438714581,111,0.378748199554799,0.11116930731962812,0.5100824931255729,0.3069750820311231,0.33913777979922677,0.3538871381696501
8815,0.3356061821620687,0.35914492407141385,0.0011290847899251,36896,9159,19.88709152100749,111,0.4061578774975434,0.367725734250464,0.22611638825199257,0.31206634865568084,0.23766803989592367,0.4502656114483955
7664,0.33560686991277155,0.32941712304939746,0.07247855824557592,33506,12549,27.247855824557593,111,0.2977129651765081,0.42824129412702205,0.27404574069646986,0.3431624186712828,0.2018444457709067,0.45499313555781057
